"sequence","SUBHOLDING","NAMA LOKASI","TIPE FASILITAS","KETERANGAN FASILITAS","ID FASILITAS","NPS","Group_NPS","Numeric_NPS","Overall CSAT","Group_Overall CSAT","Numeric_Overall CSAT","Saran dan Masukan","Tags_Saran dan Masukan","Sentiment_Saran dan Masukan","People-3PS","Numeric_People-3PS","Product/Premise-3PS","Numeric_Product/Premise-3PS","Process-3PS","Numeric_Process-3PS","Respondent Id","Survey Status","Survey Mode","Sync On-DateTime","Sync By","Response Time","Interviewer Id","Subscription Id","Project Id","Questionnaire Version","Channel Type","Is Anonymous","Test Response","Distribution Channel","Response Language","Camp Sent On Date Time","Inapp Trigger Type","Inapp Trigger Value","Name","Email","Phone Number","ID","Client Name","Company Name","Keyword","Platform Category","Tone","Published Date","Survey Type","Final Tag Facility","Trigger Time","Response Imports","Campaign Id"
"11","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Tidak ada saran, karena sudah best",,"Positive","5","5","5","5","5","5","1b5a519b-58af-4a45-83d0-fc8b2ae1626a","Completed",,"03-05-2026 16:50:25",,"86389",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-03T09:48:58.9921Z",,,,,,,,,,,,,,,,,
"12","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Sudah sangat baik. Ini pertama kali saya ke TMII dan mengikuti layanan free bike. Menjadi pengalaman yang luar biasa bermanfaat bisa mendapat ilmu dari tour guide yang super insightful serta mengelilingi tmii.","Tourist Information and Guidance|Activities and Attractions Enhancement","Positive","5","5","5","5","5","5","f32ff367-0401-46aa-aa62-46aca58d22bc","Completed",,"03-05-2026 16:50:26",,"119800",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-03T09:48:25.8513Z",,,,,,,,,,,,,,,,,
"13","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Tidak ada saran yang ada karena sudah sempurna sekali",,"Positive","5","5","5","5","5","5","5582c1c1-bcd6-433f-851a-fa2c8f00d74d","Completed",,"03-05-2026 16:50:30",,"119163",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-03T09:48:30.3350Z",,,,,,,,,,,,,,,,,
"14","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Sudah baik sangat ramah","Staff Friendliness and Service Quality","Positive","5","5","5","5","5","5","732f6ecb-cdab-46be-9dd1-87cd306403e9","Completed",,"03-05-2026 16:50:36",,"59196",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-03T09:49:30.8312Z",,,,,,,,,,,,,,,,,
"15","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Perfect!",,"Positive","5","5","5","5","5","5","3bceeb30-08f2-47ce-84fa-a95742497a66","Completed",,"03-05-2026 16:50:45",,"43371",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-03T09:50:01.1272Z",,,,,,,,,,,,,,,,,
"16","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Perfect!!!!",,"Positive","5","5","5","5","5","5","cd3b165e-9e4b-4fa1-a073-ea9490c8eef0","Completed",,"03-05-2026 16:50:48",,"89167",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-03T09:49:20.7646Z",,,,,,,,,,,,,,,,,
"17","IDM","TMII","PUSAT INFORMASI","Pusat Informasi Main Lobby","IDM-TMII-PUSAT INFORMASI-Pusat Informasi Main Lobby-01",,,,"5","Satisfied","5","Sangat bagus, tapi ada beberapa anjungan yang terskip, tapi gapapa so far so good, penjelasannya juga santai dan ramah","Staff Friendliness and Service Quality|Activities and Attractions Enhancement","Positive","5","5","5","5","5","5","3f8d52eb-afaa-4cb2-aab0-befd7407f816","Completed",,"03-05-2026 16:50:57",,"111680",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-03T09:49:05.9299Z",,,,,,,,,,,,,,,,,
"18","IDM","TMII","HALTE","Halte Utara","IDM-TMII-HALTE-Halte Utara-01",,,,"1","Not Satisfied","1","Semua staff menginformasikan Angling mulai operasi pukul 08.00 namun sudah pukul 08.00 lewat dan antrian sudah memanjang Angling tidak juga datang. Terlebih di saat weekend. Sangat tidak profesional dan konsisten","Waiting Time and Queue Management","Negative","3","3","1","1","3","3","8fa5e2c4-3781-4ad6-bc9d-3572f2bae081","Completed",,"03-05-2026 08:06:33",,"184949",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-03T01:03:27.4835Z",,,,,,,,,,,,,,,,,
"19","IDM","TMII","TOILET","Kereta Gantung B","IDM-TMII-TOILET -Kereta Gantung B-01",,,,"3","Neutral","3","Mohon memperbaiki fasilitas toilet karena kunci slot pintu toilet rusak, tidak ada sabun, tidak ada tissue","Facility Cleanliness and Maintenance","Negative","4","4","2","2","3","3","c7a72aed-615f-4491-8de1-2979b79e2324","Completed",,"03-05-2026 08:52:54",,"220318",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-03T01:49:13.6896Z",,,,,,,,,,,,,,,,,
"20","IDM","TMII","SHUTTLE","LRT 1","IDM-TMII-SHUTTLE -LRT 1-01",,,,"5","Satisfied","5","tempat sekarang sudah lumayan bagus dan nyaman karna didalem ruangan","Amenities and Comfort (AC, Seating, Wangi, etc.)","Positive","5","5","5","5",,,"8c314401-fef6-480e-a36b-1311d6df95fc","Completed",,"02-05-2026 16:37:21",,"38509",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-02T09:36:42.3021Z",,,,,,,,,,,,,,,,,
"21","IDM","TMII","SHUTTLE","LRT 1","IDM-TMII-SHUTTLE -LRT 1-01",,,,"5","Satisfied","5","nyaman, tidak terlalu lama menunggu","Waiting Time and Queue Management","Positive","5","5","5","5",,,"1eecca61-b6bc-4ca3-a78d-4fb097e1a8cc","Completed",,"02-05-2026 16:38:16",,"50608",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-02T09:37:25.4531Z",,,,,,,,,,,,,,,,,
"22","IDM","TMII","SHUTTLE","LRT 2","IDM-TMII-SHUTTLE -LRT 2-01",,,,"5","Satisfied","5","nyaman","Amenities and Comfort (AC, Seating, Wangi, etc.)","Positive","5","5","5","5",,,"c73fb5bb-2328-42a6-bc1f-5c315c6a4e4f","Completed",,"02-05-2026 16:38:41",,"18254",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-02T09:38:23.1016Z",,,,,,,,,,,,,,,,,
"23","IDM","TMII","SHUTTLE","LRT 2","IDM-TMII-SHUTTLE -LRT 2-01",,,,"5","Satisfied","5","seru ke taman mini naik transum, apalagi dianter pake bus dari berangkat sampe pulang, anak happy banget, next bakal kesini ajak keluarga besar","Transportation and Shuttle Services|Activities and Attractions Enhancement","Positive","5","5","5","5",,,"387b4b2d-2ff1-45ba-b6ac-8dd3781b930d","Completed",,"02-05-2026 16:41:20",,"29272",,"cab97c1f-67b4-11f0-a847-0a0cda9789f2","80eab614-c35c-4181-8073-8f1bbbf463e7","4",,"true",,,,"2026-05-02T09:40:51.1493Z",,,,,,,,,,,,,,,,,
